reviews,sentiment
"Terrible quality, entirely too much play to be stable and the included fasteners don't appear to fit anything (especially a TV).<br /><br />I'm an installer and I've used mounts from local stores (WalMart, Home Depot, etc) that have better hardware, are higher quality and stay in place once mounted... this is easily the worst mount I've ever seen.",0.0
Crap product don't buy,0.0
I have different bag pin,0.0
Every few minutes the screen would go black for 2-3 seconds. Very frustrating especially when playing video games!,0.0
Junk..Does not work.  Seller does not accept returns.  Total loss.,0.0
Just bought this in December and its coming apart and I cant return it. Will not buy another one from here. Remotes ive gotten directly from Direct tv have held up for years,0.0
Wrong color.,0.0
I don't like it. The design is not intuitive. The buttons are difficult to push and appear to already be permanently depressed (we have had it just over a month). It seems of poor quality overall unless we just got a lemon.,0.0
"There is no way to convert HDMI to RCA. I unfortunately learned this after I had purchased the product.  Save your money, this is a gimmick.",0.0
"Sorry but, for this price, you have way better choices.  I won't get into specifics...soundstage, narrow, lows can't keep up...JUST BLAH...<br />As for customer service, they are not on their game.  They want to make sure their customers are happy with their product, and then don't respond after...oh well.<br /><br />My history: I have owned everything from:<br />Logitech Ultimate Ears 700<br />Thinksound ms01<br />Thinksound Rain<br />Shure SE215<br />R-50<br />ClarityOne EB110<br />Yamaha EPH-100SL<br />Yamaha EPH-M200<br />Bose IE2<br />Audio-Technica ATH-CKS77BK<br />VSonic GR07 MK2<br />TTPOD T1-E<br />Audio Technica ATH-IM70<br />Brainwavz S5<br />TTPOD T2 3Driver Hybrid 2BA+Dynamic Hybrid Drive<br />JBL Synchros 200<br />Dunu DN 2000<br />Dunu, DN 1000....THESE ARE MY FAV!!!!!<br />MEElectronics M-Duo Dual Dynamic<br />Sony XBA-H3<br />JVC HA-FXZ200<br />MTX ix2<br />YES I OWNED ALL OF THESE....Need opinion, ask away.<br />Next on the agenda...Fidue A73 and the the A83...<br /><br />I have played all genres, various recording quality levels...My Sony DAC, computer, and stereo...",0.0
All hinges were cracked or broken. Top improperly assembled to the bottom  part!,0.0
These so-239 connectors do not thread to a pl-259. They only screw on 2 or 3 threads and cannot be forced to fully seat. This is junk and the manufacture/supplier should be fired.,0.0
"Hi,<br />After using this company for years in helping keeping my computer equipment safe from sudden outages (I live in an old building so they happen with surges and power outages from time to time) I thought it would be a great idea to get something to keep my audio video equipment safe and to keep my router plugged into (I keep it next to the audio video stuff as I have quite a few things connected directly to the router) but found this unit to be faulty.  Issue is that I threw all the packaging out because quite frankly I had no fear of this happening and yet it did.  After a brief power outage my house came back up and this thing would NOT stop beeping.  I tried looking at the battery hookup under the unit, reset the power button multiple times and still have the beeping when the unit is powered up.  Not happy here!  :-(",0.0
Very disappointed many cracked and broken poor quality,0.0
Product description claims this works for a Dell Inspiron 1300. It does not. Waste of money.,0.0
Very very cheap made product. We were not able to install this right away. We had to wait until my husband came home and were outside the window of &#34;return.&#34; When we took it out it was broken. Very cheap made.,0.0
I bought 7 heads and it still cant parid<br /><br />Even though i appled video in the description<br /><br />So plz support me,0.0
"HORRIBLE!!!!!!  would love to give it zero stars.  Constant scratchy feedback for mulitple users.  Save your time, just burn $40 instead.",0.0
"Junk.... Two different sets lasted all of 20 minutes before there was no output to second speaker.and they send an email everyday wanting a review, well you got.",0.0
It looks fine but less 4 weeks in the right side stopped working. Thank God i can still return it.,0.0
